                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                     25,               0.026958,               0.012825,               0.033536,              0.0031196,                0.97115,                0.96348,                0.98478,                0.72528,                0.96111,                0.95008,                0.96767,                0.73494,               0.023866,               0.012101,               0.029758,              0.0024282,               0.008812,               0.008812,               0.008812
                     26,               0.027334,               0.012115,               0.033036,              0.0028841,                0.98314,                0.95127,                0.98646,                0.73841,                 0.9662,                0.93633,                0.95926,                0.71398,               0.023584,               0.011688,               0.028009,              0.0022977,              0.0087625,              0.0087625,              0.0087625
                     27,               0.027396,                0.01203,               0.034139,              0.0026304,                0.96114,                0.92637,                0.97721,                0.68802,                0.93351,                0.89295,                0.93036,                0.67473,               0.027435,                0.01166,               0.027199,              0.0023782,               0.008713,               0.008713,               0.008713
                     28,               0.028925,                0.01166,               0.030763,               0.002755,                0.95738,                 0.9556,                0.97076,                0.65321,                0.95951,                0.95426,                0.96825,                0.78419,               0.024946,               0.011186,                0.02548,              0.0020719,              0.0086635,              0.0086635,              0.0086635
                     29,               0.027536,               0.011356,                0.03035,              0.0025303,                0.96761,                0.92995,                0.97338,                0.72539,                0.95705,                0.90971,                 0.9487,                0.74795,                0.02263,               0.011973,               0.026917,              0.0022908,               0.008614,               0.008614,               0.008614
                     30,               0.026101,               0.011342,               0.031918,              0.0029042,                0.97233,                0.95419,                0.98714,                0.77872,                0.96193,                0.94306,                0.96509,                0.74063,               0.020514,               0.011329,               0.025807,               0.002392,              0.0085645,              0.0085645,              0.0085645
                     31,               0.026927,               0.012074,               0.031497,              0.0026009,                0.96166,                0.94748,                0.98591,                0.73729,                0.95008,                0.93008,                0.96424,                0.69502,               0.022107,               0.010709,               0.024835,              0.0033236,               0.008515,               0.008515,               0.008515
                     32,               0.025697,                0.01125,               0.030978,              0.0024877,                0.97233,                0.97905,                0.99009,                0.79395,                0.95924,                0.95666,                0.96913,                0.73893,               0.020865,               0.010576,               0.025409,              0.0029568,              0.0084655,              0.0084655,              0.0084655
                     33,               0.024947,               0.011456,               0.030466,              0.0025148,                0.98503,                0.96346,                 0.9901,                0.78096,                0.97978,                0.95916,                0.98189,                0.75673,               0.018769,               0.010594,               0.024583,              0.0018624,               0.008416,               0.008416,               0.008416
                     34,               0.024982,               0.011483,               0.030966,              0.0023548,                0.97584,                0.98453,                 0.9914,                0.78613,                0.96919,                0.97816,                0.98127,                0.78119,                0.01994,                0.01041,               0.024096,               0.001821,              0.0083665,              0.0083665,              0.0083665
                     35,               0.025158,               0.011299,               0.031333,              0.0023537,                0.99296,                0.97349,                0.99261,                0.76674,                0.98696,                0.96735,                0.98442,                0.79078,               0.020436,               0.010369,               0.023947,              0.0015087,               0.008317,               0.008317,               0.008317
                     36,               0.025685,               0.012154,                0.03182,              0.0019899,                0.99001,                0.97683,                0.99034,                0.74563,                0.96326,                0.95098,                0.96035,                0.69551,               0.021355,               0.010009,               0.024005,              0.0013255,              0.0082675,              0.0082675,              0.0082675
                     37,                0.02591,                0.01137,                0.02961,              0.0021367,                0.99085,                0.98395,                0.99283,                0.73508,                0.96713,                0.96264,                0.95754,                0.69779,               0.022288,                0.01017,               0.024575,                0.00159,               0.008218,               0.008218,               0.008218
                     38,               0.023523,                0.01101,               0.030782,               0.002056,                0.97363,                0.97004,                0.98832,                0.77236,                0.96454,                0.96154,                0.97763,                0.75496,                0.01961,               0.010427,               0.025035,               0.002003,              0.0081685,              0.0081685,              0.0081685
                     39,               0.021282,               0.011146,               0.031042,              0.0021147,                0.98629,                0.98065,                0.98995,                0.78554,                0.98151,                0.97634,                0.98264,                0.77955,               0.020104,               0.010211,               0.023921,               0.001291,               0.008119,               0.008119,               0.008119
                     40,               0.024362,               0.010913,               0.029083,              0.0018222,                0.99427,                0.97255,                0.99021,                0.77386,                0.98011,                0.98123,                0.98385,                0.75931,               0.018751,               0.010277,               0.023236,              0.0013853,              0.0080695,              0.0080695,              0.0080695
                     41,               0.023329,                0.01119,               0.031687,              0.0018303,                0.98168,                0.98626,                0.99081,                0.76587,                0.98906,                0.96279,                  0.981,                 0.7708,               0.019574,               0.010433,                0.02441,               0.001776,                0.00802,                0.00802,                0.00802
                     42,               0.023686,               0.011082,               0.029883,              0.0018487,                0.98695,                0.98415,                0.99289,                0.76226,                 0.9788,                0.97589,                0.98374,                0.78767,               0.019684,               0.010172,               0.023329,              0.0013851,              0.0079705,              0.0079705,              0.0079705
                     43,               0.024419,               0.010652,               0.031193,              0.0016837,                0.97523,                0.97575,                0.98903,                0.74913,                0.96709,                 0.9677,                0.97751,                 0.7893,               0.020265,               0.010422,               0.024046,              0.0020758,               0.007921,               0.007921,               0.007921
                     44,               0.023557,               0.011008,               0.029429,              0.0018711,                0.94612,                0.90745,                0.97975,                0.77053,                0.93641,                0.90536,                0.96874,                0.74254,               0.017227,               0.010747,                0.02457,              0.0083789,              0.0078715,              0.0078715,              0.0078715
                     45,               0.023159,               0.010582,               0.027728,              0.0017247,                0.94045,                0.93565,                0.96345,                0.73591,                0.94249,                0.91907,                0.94762,                0.71616,                0.02141,               0.012863,               0.027868,              0.0034982,               0.007822,               0.007822,               0.007822
                     46,               0.022336,               0.010735,               0.028671,              0.0018557,                0.93468,                0.91173,                0.96941,                0.78952,                0.92087,                0.89957,                0.94958,                0.72153,               0.018502,               0.011287,                0.02673,              0.0087962,              0.0077725,              0.0077725,              0.0077725
                     47,               0.021876,               0.010904,               0.028714,              0.0020962,                0.97384,                 0.9828,                0.99117,                0.78007,                0.96886,                0.96741,                0.97463,                0.78677,               0.017946,               0.010501,               0.022495,              0.0026939,               0.007723,               0.007723,               0.007723
                     48,               0.022877,               0.010572,               0.026574,              0.0019421,                 0.9591,                0.93977,                0.98743,                0.75267,                0.94683,                0.92786,                0.96351,                0.74225,               0.020934,               0.010555,                0.02434,              0.0066297,              0.0076735,              0.0076735,              0.0076735
                     49,               0.020518,               0.011004,               0.028194,               0.001859,                0.99727,                0.98619,                0.99149,                0.83416,                0.98341,                0.98045,                0.97872,                 0.7774,               0.017337,              0.0097822,                0.02226,              0.0012022,               0.007624,               0.007624,               0.007624
                     50,               0.020824,               0.010698,               0.027629,              0.0020153,                0.91624,                0.92282,                0.97864,                0.77478,                0.87237,                0.92043,                 0.9554,                0.73106,               0.018687,               0.010543,               0.023831,               0.012306,              0.0075745,              0.0075745,              0.0075745
                     51,               0.021678,               0.011387,               0.028814,              0.0017587,                0.96927,                0.98017,                0.99277,                0.79002,                0.96245,                0.97375,                0.98479,                0.75201,               0.018659,               0.009965,               0.022904,              0.0011382,               0.007525,               0.007525,               0.007525
                     52,               0.019526,                0.01088,               0.027482,              0.0017512,                0.99683,                0.98331,                0.99199,                0.81196,                0.98576,                0.97579,                0.98337,                0.77152,               0.017121,               0.010673,               0.023574,              0.0015763,              0.0074755,              0.0074755,              0.0074755
                     53,               0.020339,               0.011366,               0.026882,              0.0016083,                0.97893,                0.97528,                0.99051,                0.79916,                0.97482,                0.96595,                0.98021,                0.78497,               0.016972,               0.010749,               0.022767,              0.0019347,               0.007426,               0.007426,               0.007426
                     54,               0.020937,               0.011323,               0.029054,              0.0017739,                0.98857,                0.98388,                0.99174,                0.81867,                0.96177,                0.95807,                0.94863,                0.72743,               0.017875,               0.010194,               0.023243,              0.0016261,              0.0073765,              0.0073765,              0.0073765
                     55,               0.021049,               0.011229,               0.026786,              0.0017624,                0.99294,                0.98925,                0.99198,                 0.8484,                0.98407,                0.98065,                0.97826,                0.78532,               0.015453,              0.0099591,               0.021708,               0.001056,               0.007327,               0.007327,               0.007327
                     56,               0.020909,               0.010683,               0.025958,              0.0018568,                0.99058,                0.98146,                 0.9915,                0.79606,                0.98227,                0.97347,                0.98121,                0.78514,               0.018604,               0.010436,               0.023337,              0.0014419,              0.0072775,              0.0072775,              0.0072775
                     57,                0.02032,               0.010794,               0.026722,              0.0014407,                0.98279,                0.99133,                0.99121,                0.81631,                0.96549,                0.95807,                0.95648,                0.73957,               0.015912,                0.01035,               0.023459,               0.001173,               0.007228,               0.007228,               0.007228
                     58,                0.01759,               0.011194,               0.027575,              0.0020273,                0.99027,                 0.9914,                0.99101,                0.86331,                0.98077,                0.97614,                0.97955,                0.77049,               0.012484,               0.010469,               0.020235,              0.0012145,              0.0071785,              0.0071785,              0.0071785
                     59,                0.01851,               0.011062,               0.027511,               0.001673,                 0.9964,                0.97519,                0.99104,                0.83705,                0.98415,                0.96095,                0.98086,                0.76794,               0.015125,               0.011185,                0.02193,              0.0010672,               0.007129,               0.007129,               0.007129
                     60,                0.01892,               0.011089,               0.026411,              0.0016067,                 0.9852,                 0.9794,                0.99376,                0.81516,                0.97925,                 0.9699,                0.97972,                0.77478,               0.015418,               0.011019,               0.022467,              0.0017219,              0.0070795,              0.0070795,              0.0070795
                     61,               0.019116,               0.011313,               0.025654,              0.0019266,                0.96992,                0.95816,                0.98687,                0.84021,                0.94481,                0.93507,                0.95535,                0.74835,               0.013841,               0.011013,               0.021986,              0.0024361,                0.00703,                0.00703,                0.00703
                     62,               0.018841,               0.010674,               0.026812,              0.0015333,                0.91733,                0.91863,                0.98167,                0.79401,                0.90899,                0.91333,                0.96966,                0.77207,               0.016584,               0.010992,               0.023613,               0.012446,              0.0069805,              0.0069805,              0.0069805
                     63,               0.020022,               0.010991,                0.02768,              0.0016061,                 0.9898,                 0.9914,                0.99212,                0.81648,                0.98108,                 0.9828,                0.98125,                0.74394,               0.017115,               0.010063,               0.021429,             0.00089775,               0.006931,               0.006931,               0.006931
                     64,               0.020322,               0.010771,               0.025974,              0.0016499,                 0.9965,                0.98897,                0.99287,                0.83279,                0.98535,                0.97825,                0.97746,                0.76245,               0.014922,               0.010203,               0.020816,             0.00095325,              0.0068815,              0.0068815,              0.0068815
                     65,                 0.0182,                0.01109,               0.027155,              0.0013261,                0.97977,                0.98751,                0.99095,                0.83982,                 0.9711,                0.97892,                0.97383,                0.75008,               0.016024,               0.010505,               0.023252,              0.0016288,               0.006832,               0.006832,               0.006832
                     66,                0.01843,               0.010373,               0.024949,              0.0016696,                0.96882,                0.97415,                0.98989,                0.82622,                0.96882,                0.97415,                0.98531,                 0.7514,               0.014944,               0.010224,               0.021042,              0.0038881,              0.0067825,              0.0067825,              0.0067825
                     67,               0.019053,                0.01048,               0.026529,              0.0016212,                0.99358,                 0.9871,                0.99166,                 0.8361,                0.99197,                0.97822,                0.98416,                0.76639,               0.015819,              0.0098594,               0.021942,             0.00093586,               0.006733,               0.006733,               0.006733
                     68,               0.019148,               0.010338,               0.026472,              0.0014527,                0.99301,                 0.9787,                0.99166,                0.82179,                0.98607,                0.97225,                0.98355,                0.78945,               0.015182,               0.010026,               0.020697,              0.0010706,              0.0066835,              0.0066835,              0.0066835
                     69,               0.019501,               0.010824,                0.02647,              0.0014355,                0.99315,                 0.9786,                0.99023,                0.83193,                0.98905,                0.97497,                0.98516,                0.78307,               0.014033,               0.010206,               0.020315,             0.00091144,               0.006634,               0.006634,               0.006634
                     70,               0.018628,                0.01058,               0.027224,              0.0012209,                0.99143,                0.98771,                0.99208,                0.86271,                0.98483,                0.98133,                0.98434,                0.77897,               0.014076,               0.010112,               0.020864,             0.00083113,              0.0065845,              0.0065845,              0.0065845
                     71,               0.018505,               0.010544,               0.026852,              0.0011823,                0.99628,                0.98831,                0.99427,                0.85373,                0.98581,                0.97809,                0.98208,                0.75399,               0.013467,              0.0097678,               0.019374,              0.0008955,               0.006535,               0.006535,               0.006535
                     72,               0.018609,               0.010921,               0.025614,              0.0013563,                0.98699,                0.98869,                0.99174,                0.86178,                0.97019,                0.97232,                0.97263,                0.76214,               0.013561,              0.0098402,               0.019886,              0.0012284,              0.0064855,              0.0064855,              0.0064855
                     73,               0.017527,                0.01031,               0.024905,              0.0014124,                 0.9888,                0.98556,                0.99404,                0.83878,                 0.9748,                0.97995,                0.97938,                0.78661,               0.014576,              0.0099727,               0.020552,              0.0010929,               0.006436,               0.006436,               0.006436
                     74,               0.018147,               0.010869,               0.023398,              0.0013362,                0.99913,                0.99127,                0.99351,                0.85647,                0.99243,                0.98482,                0.98065,                0.79951,               0.013395,                0.01003,               0.019605,             0.00082986,              0.0063865,              0.0063865,              0.0063865
                     75,               0.018038,               0.010755,               0.026137,              0.0013667,                0.99555,                0.98334,                0.99399,                0.83161,                0.99094,                0.97903,                0.98299,                0.78838,               0.015682,              0.0099686,               0.021102,             0.00076563,               0.006337,               0.006337,               0.006337
                     76,                0.01738,               0.010181,               0.025541,              0.0010379,                0.99366,                0.98904,                 0.9944,                0.86235,                0.98711,                0.98259,                0.98269,                 0.7815,               0.013254,              0.0099382,               0.019567,             0.00083145,              0.0062875,              0.0062875,              0.0062875
                     77,               0.016816,               0.010641,               0.024061,              0.0013861,                0.99534,                0.99392,                0.99392,                0.83856,                0.98698,                0.98498,                0.98114,                0.75023,               0.014521,               0.010005,               0.020791,             0.00093981,               0.006238,               0.006238,               0.006238
                     78,               0.017313,               0.010411,                 0.0253,              0.0012914,                 0.9906,                0.98495,                 0.9918,                 0.8482,                0.98286,                0.97742,                0.98279,                0.76172,               0.013514,               0.010014,               0.020317,              0.0009876,              0.0061885,              0.0061885,              0.0061885
                     79,               0.016636,               0.010069,               0.025281,               0.001184,                0.99308,                0.99355,                0.99187,                0.85249,                0.98378,                0.98334,                0.97944,                0.78103,               0.014521,              0.0098647,               0.019772,             0.00086382,               0.006139,               0.006139,               0.006139
                     80,               0.016912,               0.010488,               0.024101,              0.0011214,                 0.9881,                0.98712,                0.99137,                0.87105,                0.98384,                0.97657,                0.97638,                0.78396,               0.013151,              0.0094704,               0.019322,             0.00077609,              0.0060895,              0.0060895,              0.0060895
                     81,               0.015977,               0.010231,               0.022836,              0.0012933,                0.98532,                0.98334,                0.99139,                0.86984,                0.98075,                0.97903,                 0.9822,                0.77132,               0.013034,              0.0099768,               0.019983,              0.0010027,                0.00604,                0.00604,                0.00604
                     82,               0.016284,               0.010292,               0.023886,              0.0014488,                0.99151,                0.98841,                0.99195,                0.86192,                0.98486,                0.98212,                 0.9817,                0.79581,               0.013691,              0.0097255,               0.019498,             0.00096134,              0.0059905,              0.0059905,              0.0059905
                     83,               0.017648,               0.010692,               0.024766,              0.0014965,                0.98789,                 0.9914,                0.99187,                0.86153,                0.98037,                0.98334,                0.98074,                0.78742,               0.013565,               0.009932,               0.020001,              0.0008571,               0.005941,               0.005941,               0.005941
                     84,               0.016587,               0.010665,               0.025912,              0.0012315,                0.97377,                0.98238,                0.99046,                0.86559,                0.97996,                0.95647,                0.97375,                0.76549,               0.013058,               0.011084,               0.020523,              0.0026792,              0.0058915,              0.0058915,              0.0058915
                     85,               0.016756,               0.010244,               0.024202,              0.0010998,                0.97889,                0.98895,                0.99197,                0.86406,                0.97521,                0.97801,                 0.9781,                0.78404,               0.013825,               0.010146,               0.019795,               0.001004,               0.005842,               0.005842,               0.005842
                     86,               0.016353,               0.010883,               0.023247,              0.0012291,                0.99471,                0.98925,                0.99212,                0.85805,                0.98359,                0.97849,                0.97165,                0.74789,               0.013057,              0.0097706,               0.019354,             0.00091003,              0.0057925,              0.0057925,              0.0057925
                     87,               0.016506,               0.010165,                0.02369,              0.0011615,                 0.9938,                 0.9914,                0.99164,                0.87061,                0.98966,                0.98277,                0.98237,                 0.7912,               0.011932,              0.0096516,               0.018118,             0.00085692,               0.005743,               0.005743,               0.005743
                     88,               0.016309,               0.010393,               0.022774,              0.0011312,                0.98939,                0.98667,                0.99171,                0.85785,                0.98246,                0.98252,                0.98091,                0.79552,               0.011956,              0.0096651,               0.018417,             0.00071125,              0.0056935,              0.0056935,              0.0056935
                     89,               0.015142,               0.010372,               0.023698,              0.0011166,                0.99722,                0.98246,                0.99169,                0.87823,                0.98658,                0.97246,                0.97166,                0.78258,               0.011262,              0.0096721,               0.018534,             0.00071752,               0.005644,               0.005644,               0.005644
                     90,                0.01537,               0.010572,               0.023282,              0.0011002,                0.99545,                0.99019,                0.99203,                0.86406,                0.99105,                0.98589,                0.98302,                0.78016,               0.012081,              0.0098777,               0.019352,             0.00073567,              0.0055945,              0.0055945,              0.0055945
                     91,               0.015523,               0.010402,               0.024714,              0.0010163,                0.99831,                 0.9914,                0.99193,                0.87138,                 0.9901,                0.98334,                 0.9793,                0.77657,               0.011683,              0.0096892,               0.019061,             0.00078008,               0.005545,               0.005545,               0.005545
                     92,               0.015495,              0.0098261,               0.022799,              0.0013051,                0.99285,                0.98919,                0.99386,                0.87281,                0.98028,                0.98076,                0.97884,                0.77661,               0.011723,              0.0095429,               0.018409,              0.0010889,              0.0054955,              0.0054955,              0.0054955
                     93,               0.015654,                0.01035,               0.024511,              0.0011611,                0.98485,                0.99113,                0.99175,                0.88503,                0.98058,                0.98689,                0.98645,                0.77074,               0.011403,              0.0096381,               0.018244,              0.0006598,               0.005446,               0.005446,               0.005446
                     94,               0.015355,               0.010458,               0.023792,              0.0010221,                0.99595,                 0.9914,                0.99194,                0.89403,                0.99094,                0.97523,                0.98322,                0.77824,               0.011362,               0.009702,               0.018073,             0.00065401,              0.0053965,              0.0053965,              0.0053965
                     95,               0.015018,               0.010759,               0.022232,              0.0011077,                0.99807,                0.98913,                 0.9939,                0.89425,                0.98819,                0.98589,                 0.9826,                0.78203,               0.011371,              0.0096687,               0.018228,              0.0007626,               0.005347,               0.005347,               0.005347
                     96,               0.015759,               0.010236,               0.022815,              0.0012169,                0.99306,                0.98925,                0.99176,                0.88186,                0.98864,                0.98495,                0.98269,                0.76764,               0.012236,              0.0095445,               0.019035,             0.00076371,              0.0052975,              0.0052975,              0.0052975
                     97,               0.015029,               0.010684,               0.022251,              0.0011558,                0.99108,                0.98121,                0.99137,                0.86403,                 0.9777,                0.96839,                0.97279,                0.75081,               0.013044,              0.0096576,               0.019386,             0.00093049,               0.005248,               0.005248,               0.005248
                     98,               0.015876,               0.010126,               0.023859,              0.0014871,                0.98747,                 0.9871,                 0.9912,                0.87252,                0.97917,                0.97903,                0.97959,                0.76201,               0.012749,              0.0096919,               0.019254,              0.0007329,              0.0051985,              0.0051985,              0.0051985
                     99,               0.015362,               0.010403,               0.024363,             0.00094075,                0.99282,                0.98925,                0.99148,                0.87404,                0.98915,                0.98217,                0.98388,                0.76544,               0.012227,              0.0094461,               0.019357,              0.0005814,               0.005149,               0.005149,               0.005149
                    100,               0.015033,               0.010283,               0.022493,              0.0009201,                0.99386,                 0.9871,                0.99449,                 0.8796,                0.98835,                 0.9828,                0.98483,                0.79639,               0.011792,              0.0094674,               0.018219,             0.00059323,              0.0050995,              0.0050995,              0.0050995
                    101,               0.015008,               0.010348,                0.02251,              0.0010188,                0.99217,                0.99147,                0.99456,                0.87813,                0.98568,                0.98502,                0.98442,                0.80097,               0.011233,              0.0097422,                0.01782,             0.00069108,                0.00505,                0.00505,                0.00505
                    102,               0.014427,               0.010246,               0.023225,             0.00095026,                0.99828,                0.98685,                0.99189,                0.87352,                0.98995,                0.97884,                0.98484,                0.80869,               0.011132,              0.0097304,               0.017345,             0.00074592,              0.0050005,              0.0050005,              0.0050005
                    103,               0.014752,               0.010282,               0.023951,               0.001051,                 0.9939,                0.99011,                0.99175,                0.88786,                0.98792,                0.98419,                0.98446,                0.77334,               0.010675,              0.0095396,               0.017844,             0.00067848,               0.004951,               0.004951,               0.004951
                    104,                0.01434,               0.010136,               0.023108,              0.0010013,                0.98746,                0.99263,                0.99202,                0.88391,                0.98107,                0.98622,                0.98087,                0.78097,               0.011057,              0.0096697,               0.017932,             0.00059154,              0.0049015,              0.0049015,              0.0049015
                    105,               0.014269,               0.010281,               0.021707,             0.00084653,                0.99693,                0.98567,                0.99207,                0.88931,                0.99246,                0.98147,                0.98422,                0.78699,                0.01073,              0.0097332,               0.017546,             0.00057609,               0.004852,               0.004852,               0.004852
                    106,               0.014189,              0.0099195,               0.022168,              0.0011778,                0.98927,                0.98841,                0.99152,                0.88394,                0.98174,                0.98089,                0.98413,                0.77915,                0.01123,              0.0096448,               0.018875,             0.00067354,              0.0048025,              0.0048025,              0.0048025
                    107,               0.014375,               0.010087,               0.021625,             0.00091436,                0.98205,                0.99244,                0.99186,                0.88557,                 0.9799,                0.98018,                 0.9844,                0.78769,                0.01116,               0.010015,               0.017914,              0.0007169,               0.004753,               0.004753,               0.004753
                    108,               0.014086,               0.010012,               0.022301,             0.00091341,                0.98512,                 0.9949,                 0.9946,                0.89276,                0.98713,                0.97527,                0.98222,                0.78209,               0.010693,              0.0093821,                0.01785,             0.00061018,              0.0047035,              0.0047035,              0.0047035
                    109,               0.014254,               0.010193,               0.021918,             0.00094536,                0.98923,                0.99355,                0.99212,                0.89089,                0.97847,                 0.9828,                0.97565,                0.77648,               0.010745,              0.0093855,               0.017566,             0.00059161,               0.004654,               0.004654,               0.004654
                    110,               0.014141,               0.010114,               0.022859,             0.00087845,                0.99142,                0.99067,                0.99163,                0.89183,                0.98274,                0.98206,                0.98044,                0.78053,               0.010428,              0.0097329,               0.017429,             0.00060496,              0.0046045,              0.0046045,              0.0046045
