                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    111,               0.030032,               0.011145,               0.029697,              0.0047376,                0.81817,                0.89474,                 0.8768,                0.61574,                0.86643,                0.84168,                0.84174,                0.58222,               0.029613,               0.010644,               0.023476,               0.003372,                0.00637,                0.00637,                0.00637
                    112,               0.034118,               0.011309,               0.034147,               0.004991,                0.70324,                0.89474,                0.87343,                0.61213,                0.64223,                0.89918,                0.81157,                0.60969,               0.035515,               0.010628,               0.024891,              0.0028948,               0.006337,               0.006337,               0.006337
                    113,               0.037293,               0.011164,               0.033156,              0.0043208,                0.69083,                0.89474,                0.82122,                0.59547,                0.64958,                0.85281,                0.78947,                0.59012,               0.033325,               0.010685,               0.025085,               0.002702,               0.006304,               0.006304,               0.006304
                    114,               0.037708,                0.01211,               0.035955,              0.0040319,                0.64093,                0.91228,                0.85693,                0.54774,                0.62703,                0.91228,                0.82156,                0.55913,               0.036561,                0.01081,               0.024719,              0.0026934,               0.006271,               0.006271,               0.006271
                    115,                0.03793,               0.011668,               0.033276,              0.0040966,                0.79167,                 0.8966,                0.85807,                0.61479,                  0.819,                0.87477,                0.83449,                0.62133,               0.031686,                0.01067,                0.02367,              0.0026287,               0.006238,               0.006238,               0.006238
                    116,               0.036606,                 0.0126,               0.032016,               0.004223,                0.71533,                0.92982,                0.85675,                 0.5544,                0.65248,                0.85965,                0.76984,                0.53546,               0.037869,               0.010049,               0.024754,              0.0026287,               0.006205,               0.006205,               0.006205
                    117,               0.039154,               0.011383,               0.034879,              0.0039593,                0.71533,                0.92982,                0.85675,                 0.5544,                0.65248,                0.85965,                0.76984,                0.53546,               0.037869,               0.010049,               0.024754,              0.0026287,               0.006172,               0.006172,               0.006172
                    118,               0.034272,                0.01177,               0.038958,              0.0038249,                0.73323,                0.92982,                0.85966,                0.57493,                0.68277,                0.87719,                0.78753,                0.59032,               0.034677,               0.010007,               0.024067,              0.0026579,               0.006139,               0.006139,               0.006139
                    119,               0.033864,               0.011847,               0.033528,              0.0035553,                   0.85,                0.92982,                0.87859,                0.66411,                0.83052,                0.91228,                0.84365,                0.61974,               0.030213,               0.010108,               0.023266,              0.0026236,               0.006106,               0.006106,               0.006106
                    120,               0.034923,               0.012414,               0.032882,              0.0037754,                0.69208,                0.91228,                0.82764,                0.54439,                0.68957,                0.91228,                0.79351,                0.55383,               0.036188,              0.0098701,               0.024277,              0.0026155,               0.006073,               0.006073,               0.006073
                    121,               0.034517,               0.011598,               0.031944,              0.0039462,                0.81744,                0.92982,                0.84939,                0.60241,                0.79813,                0.91228,                0.82044,                0.58275,               0.030387,               0.010668,                 0.0228,              0.0026934,                0.00604,                0.00604,                0.00604
                    122,               0.035168,               0.011543,               0.032514,              0.0037793,                0.65293,                0.92982,                0.82701,                0.58303,                0.64415,                0.91228,                0.78974,                0.56747,               0.037984,               0.010827,               0.024261,              0.0028461,               0.006007,               0.006007,               0.006007
                    123,               0.038667,               0.011258,                0.03968,               0.003651,                0.84271,                0.88467,                0.83575,                 0.5701,                 0.7595,                0.85075,                0.76232,                0.55878,               0.029402,               0.010268,               0.023304,              0.0027832,               0.005974,               0.005974,               0.005974
                    124,               0.033239,               0.011982,                0.02665,              0.0036643,                0.76615,                 0.9437,                0.85252,                 0.5587,                0.74963,                0.90893,                0.81516,                0.57608,               0.034163,              0.0097077,                0.02417,                0.00254,               0.005941,               0.005941,               0.005941
                    125,               0.033867,               0.010861,               0.030641,              0.0032146,                0.76615,                 0.9437,                0.85252,                 0.5587,                0.74963,                0.90893,                0.81516,                0.57608,               0.034163,              0.0097077,                0.02417,                0.00254,               0.005908,               0.005908,               0.005908
                    126,               0.032721,               0.011941,                0.03254,              0.0034923,                0.68104,                0.93128,                0.82699,                0.55605,                0.64144,                0.87719,                 0.7568,                0.56625,               0.033243,              0.0096343,               0.024921,              0.0025406,               0.005875,               0.005875,               0.005875
                    127,               0.028554,               0.010212,                0.02921,              0.0030795,                0.81518,                0.91228,                0.85696,                0.60801,                0.80613,                0.89474,                0.80711,                0.58947,               0.028755,              0.0098968,               0.024319,              0.0025108,               0.005842,               0.005842,               0.005842
                    128,               0.028427,               0.010844,               0.030663,              0.0040985,                 0.8123,                0.91601,                0.84555,                0.55633,                0.79525,                0.90575,                 0.7911,                0.58024,                0.02989,              0.0098827,               0.024078,              0.0023907,               0.005809,               0.005809,               0.005809
                    129,               0.031554,               0.010776,               0.028373,              0.0031608,                0.82164,                   0.91,                0.83351,                0.57512,                0.80059,                0.89269,                0.80355,                0.59355,                0.03241,              0.0099091,               0.024448,              0.0024193,               0.005776,               0.005776,               0.005776
                    130,                0.03356,               0.010647,                0.03001,              0.0032517,                0.85803,                0.92982,                0.87598,                0.60542,                0.83551,                0.91228,                0.84865,                0.64985,               0.029022,              0.0099816,               0.024364,              0.0025331,               0.005743,               0.005743,               0.005743
                    131,               0.032432,                0.01204,               0.031803,              0.0034663,                0.73666,                0.91228,                0.78566,                0.53337,                0.63456,                0.82456,                0.66082,                0.51392,               0.035966,              0.0096841,               0.023979,              0.0024914,                0.00571,                0.00571,                0.00571
                    132,               0.036714,               0.010977,               0.031261,              0.0034321,                0.85421,                0.89474,                0.86522,                0.60512,                0.81751,                0.85965,                0.80461,                0.61027,               0.029174,              0.0099916,               0.023315,               0.002492,               0.005677,               0.005677,               0.005677
                    133,               0.034546,               0.011332,               0.030132,              0.0032009,                0.85421,                0.89474,                0.86522,                0.60512,                0.81751,                0.85965,                0.80461,                0.61027,               0.029174,              0.0099916,               0.023315,               0.002492,               0.005644,               0.005644,               0.005644
                    134,               0.028377,               0.011138,               0.031975,              0.0033555,                0.77592,                0.92982,                 0.8288,                0.60535,                0.81327,                0.87719,                0.81118,                 0.5906,                0.02722,              0.0098318,               0.022964,              0.0025417,               0.005611,               0.005611,               0.005611
                    135,               0.030117,               0.010863,               0.033308,               0.003017,                0.77801,                0.92982,                0.86241,                0.59416,                 0.7925,                0.85965,                0.79879,                0.55217,               0.029392,               0.009739,               0.023201,              0.0025515,               0.005578,               0.005578,               0.005578
                    136,               0.032816,               0.010899,               0.029213,              0.0029244,                0.83776,                0.92982,                0.89595,                0.58048,                0.81716,                0.91228,                0.86544,                 0.6846,                0.03072,               0.010126,               0.023834,              0.0025755,               0.005545,               0.005545,               0.005545
                    137,               0.033479,               0.011158,                0.03075,              0.0031559,                0.81869,                0.92717,                0.89957,                0.63834,                 0.8441,                0.88785,                0.85056,                0.59956,               0.030493,               0.010345,               0.023922,              0.0026121,               0.005512,               0.005512,               0.005512
                    138,               0.031896,                0.01054,               0.032486,              0.0030027,                0.79464,                0.89474,                0.88985,                0.66358,                0.85751,                0.87563,                0.85873,                0.67674,               0.026608,              0.0098265,               0.022865,              0.0026493,               0.005479,               0.005479,               0.005479
                    139,               0.031399,               0.010268,               0.033758,              0.0029647,                0.83586,                0.91228,                0.89014,                 0.6339,                0.83586,                0.91228,                0.86298,                0.56869,               0.026192,              0.0097398,               0.023266,              0.0025148,               0.005446,               0.005446,               0.005446
                    140,               0.029619,               0.010718,               0.030595,              0.0030409,                0.85677,                0.91228,                 0.8866,                0.65347,                0.80966,                0.87719,                0.83578,                0.64522,               0.029156,              0.0099802,               0.024143,              0.0025314,               0.005413,               0.005413,               0.005413
                    141,               0.032234,               0.011047,               0.032257,               0.003375,                0.85677,                0.91228,                 0.8866,                0.65347,                0.80966,                0.87719,                0.83578,                0.64522,               0.029156,              0.0099802,               0.024143,              0.0025314,                0.00538,                0.00538,                0.00538
                    142,               0.030713,               0.011077,                0.03141,              0.0032873,                0.78778,                 0.9452,                0.89222,                0.64402,                0.76796,                0.92782,                0.86029,                0.64103,               0.030379,              0.0099806,               0.024651,              0.0026928,               0.005347,               0.005347,               0.005347
                    143,               0.028476,               0.011133,               0.030043,               0.003029,                0.86384,                0.89474,                0.88184,                0.64845,                0.78305,                0.92952,                0.81646,                 0.5922,               0.027027,               0.010301,               0.022835,              0.0032106,               0.005314,               0.005314,               0.005314
                    144,                0.02993,               0.010961,               0.031106,              0.0032526,                0.82184,                0.91827,                0.87134,                0.60913,                 0.8445,                0.90509,                0.85195,                0.61729,                0.02949,              0.0098708,               0.023567,               0.002774,               0.005281,               0.005281,               0.005281
                    145,               0.030519,               0.011571,                0.02828,              0.0035582,                  0.865,                0.89474,                 0.8662,                0.62996,                0.81836,                0.85965,                0.80056,                0.60211,               0.027103,              0.0099994,               0.022739,              0.0030659,               0.005248,               0.005248,               0.005248
                    146,                  0.028,               0.010273,               0.024852,              0.0033088,                0.88438,                0.90831,                0.87425,                 0.6327,                0.82203,                0.88713,                0.82501,                0.62413,               0.027256,              0.0099742,                0.02317,              0.0031734,               0.005215,               0.005215,               0.005215
                    147,               0.031534,                0.01003,               0.035347,              0.0031151,                0.80896,                0.92982,                0.84487,                0.58935,                0.74822,                0.92516,                0.76076,                 0.5402,               0.028138,              0.0097492,               0.023342,               0.002615,               0.005182,               0.005182,               0.005182
                    148,               0.030255,               0.010379,                0.03028,              0.0031938,                0.87177,                0.92982,                0.87381,                0.62627,                0.82776,                0.89474,                0.82801,                0.63041,               0.025837,               0.010175,               0.023003,              0.0029875,               0.005149,               0.005149,               0.005149
                    149,               0.030894,               0.011472,               0.030765,              0.0032438,                0.87177,                0.92982,                0.87381,                0.62627,                0.82776,                0.89474,                0.82801,                0.63041,               0.025837,               0.010175,               0.023003,              0.0029875,               0.005116,               0.005116,               0.005116
                    150,               0.028334,                0.01114,               0.027415,              0.0036041,                0.88283,                 0.8913,                0.85709,                0.63156,                0.82724,                0.84211,                0.77023,                 0.6001,               0.025025,               0.010962,               0.023205,              0.0035654,               0.005083,               0.005083,               0.005083
                    151,               0.025045,               0.011182,               0.026971,              0.0039017,                0.85661,                0.92982,                0.86968,                0.69042,                0.81454,                0.89474,                0.81906,                0.59149,               0.023486,               0.010321,               0.022606,                0.00292,                0.00505,                0.00505,                0.00505
                    152,               0.029407,               0.010345,               0.029455,              0.0027539,                0.87454,                0.94431,                0.90066,                0.66712,                0.87454,                0.94431,                  0.888,                 0.6188,               0.028582,               0.010122,               0.023434,              0.0024948,               0.005017,               0.005017,               0.005017
                    153,               0.031539,               0.011191,               0.030206,              0.0029632,                0.84233,                0.92982,                0.86632,                 0.5601,                0.80324,                0.89474,                0.81898,                0.55212,               0.029052,              0.0097925,               0.024025,              0.0023626,               0.004984,               0.004984,               0.004984
                    154,               0.030926,               0.010871,               0.027218,              0.0027317,                0.86229,                0.92843,                0.90262,                0.64285,                0.83902,                0.91228,                0.86975,                0.68529,               0.026949,              0.0096289,               0.023106,              0.0023495,               0.004951,               0.004951,               0.004951
                    155,               0.029953,               0.010572,               0.030061,              0.0029223,                0.85685,                0.91228,                0.86661,                0.65826,                0.79808,                0.87688,                0.80562,                0.59408,                0.02562,              0.0097066,               0.023243,              0.0022814,               0.004918,               0.004918,               0.004918
                    156,               0.030269,               0.010677,               0.031734,              0.0025491,                0.88198,                0.91228,                0.87557,                0.64637,                0.85842,                0.89474,                0.84857,                0.66976,               0.024758,              0.0098057,               0.023167,              0.0023581,               0.004885,               0.004885,               0.004885
                    157,               0.027486,               0.010845,               0.029183,              0.0030523,                0.88198,                0.91228,                0.87557,                0.64637,                0.85842,                0.89474,                0.84857,                0.66976,               0.024758,              0.0098057,               0.023167,              0.0023581,               0.004852,               0.004852,               0.004852
                    158,               0.025525,               0.011996,               0.030496,              0.0034925,                0.86376,                0.91228,                0.88354,                 0.6483,                0.84151,                0.89474,                0.85251,                0.64349,               0.024437,              0.0098997,               0.023624,              0.0024107,               0.004819,               0.004819,               0.004819
                    159,               0.022969,              0.0099982,                0.02944,              0.0030362,                0.86186,                0.91228,                0.86443,                0.61642,                0.81782,                0.87719,                0.80446,                0.60442,               0.023208,              0.0099643,               0.023411,               0.002286,               0.004786,               0.004786,               0.004786
                    160,               0.028122,               0.010042,               0.026548,               0.002655,                0.82605,                0.91228,                0.87341,                0.65306,                0.78301,                0.87719,                 0.8234,                0.60404,               0.027579,              0.0098506,               0.023888,               0.002286,               0.004753,               0.004753,               0.004753
                    161,                0.02857,               0.010576,               0.029484,              0.0030825,                0.86022,                0.91228,                0.87102,                0.65472,                0.79442,                0.85965,                0.78957,                0.58651,               0.023169,              0.0099331,               0.023678,              0.0022013,                0.00472,                0.00472,                0.00472
                    162,               0.026381,              0.0099162,               0.027159,              0.0025836,                0.83475,                0.91228,                0.87725,                0.64242,                0.78778,                0.87719,                0.81901,                0.60848,               0.029952,              0.0098571,               0.024895,              0.0022436,               0.004687,               0.004687,               0.004687
                    163,               0.030477,               0.011023,               0.029419,              0.0032282,                0.86233,                0.91228,                  0.856,                0.64085,                0.80307,                0.91133,                 0.7911,                0.62527,               0.024431,              0.0098408,               0.023415,               0.002286,               0.004654,               0.004654,               0.004654
                    164,               0.028143,               0.011385,               0.029588,              0.0030454,                0.84268,                0.92647,                0.87094,                0.65806,                0.81407,                0.92982,                0.85052,                0.60226,               0.027519,              0.0097708,               0.023335,              0.0023203,               0.004621,               0.004621,               0.004621
                    165,               0.029896,               0.011169,                0.02939,              0.0030225,                0.84268,                0.92647,                0.87094,                0.65806,                0.81407,                0.92982,                0.85052,                0.60226,               0.027519,              0.0097708,               0.023335,              0.0023203,               0.004588,               0.004588,               0.004588
                    166,               0.028442,               0.011194,               0.029548,               0.003331,                 0.8385,                0.94337,                0.87388,                0.65893,                0.81971,                0.92594,                0.84121,                0.59823,               0.027196,              0.0098096,               0.023415,              0.0023071,               0.004555,               0.004555,               0.004555
                    167,               0.022696,               0.010008,               0.024849,              0.0036415,                0.88217,                0.92825,                0.88684,                0.66663,                 0.8373,                0.89387,                0.79552,                0.60817,               0.022702,               0.010028,               0.022713,              0.0023712,               0.004522,               0.004522,               0.004522
                    168,               0.029285,               0.010683,               0.026399,              0.0029206,                0.85826,                 0.9468,                 0.8959,                0.61167,                0.77845,                0.87719,                 0.7673,                0.52473,               0.032306,              0.0099908,               0.023884,               0.002397,               0.004489,               0.004489,               0.004489
                    169,               0.031175,               0.010987,               0.026977,              0.0038001,                0.86447,                0.89875,                0.88503,                0.60664,                0.83898,                0.88146,                0.84336,                0.61246,               0.028401,               0.010082,               0.023178,              0.0024754,               0.004456,               0.004456,               0.004456
                    170,               0.030318,               0.010313,               0.028939,              0.0032083,                0.88366,                0.92483,                0.87579,                0.64921,                0.83827,                0.88996,                0.82776,                0.58687,               0.025633,               0.010011,               0.023453,              0.0025131,               0.004423,               0.004423,               0.004423
                    171,               0.027493,               0.010456,               0.035114,              0.0022632,                0.88257,                0.92846,                0.89123,                0.68123,                0.86012,                0.91123,                0.84613,                0.64871,               0.023803,               0.010011,               0.022911,              0.0023912,                0.00439,                0.00439,                0.00439
                    172,               0.026553,               0.011085,               0.029349,              0.0036952,                0.84469,                0.92649,                0.84964,                0.61667,                0.73737,                0.85844,                0.73581,                0.54709,               0.025061,              0.0097494,               0.023438,              0.0024164,               0.004357,               0.004357,               0.004357
                    173,               0.025834,               0.010464,               0.026926,              0.0029693,                0.84469,                0.92649,                0.84964,                0.61667,                0.73737,                0.85844,                0.73581,                0.54709,               0.025061,              0.0097494,               0.023438,              0.0024164,               0.004324,               0.004324,               0.004324
                    174,                0.02328,              0.0094016,                0.02656,              0.0030277,                0.84482,                  0.927,                0.84221,                0.61387,                0.74585,                0.84053,                0.72244,                0.54237,               0.025117,               0.009739,               0.023392,              0.0023438,               0.004291,               0.004291,               0.004291
                    175,               0.022013,              0.0099754,               0.027752,              0.0027801,                0.88417,                0.92834,                0.86445,                0.67941,                0.83706,                0.90994,                0.80925,                0.58989,               0.020065,              0.0096961,                0.02269,              0.0023506,               0.004258,               0.004258,               0.004258
                    176,               0.021003,               0.010775,               0.024404,              0.0028477,                0.86391,                0.92224,                0.86557,                 0.6535,                0.84239,                0.90556,                0.83925,                0.60665,               0.021203,              0.0097602,               0.022541,              0.0023872,               0.004225,               0.004225,               0.004225
                    177,               0.025046,              0.0097412,               0.030136,                0.00315,                0.87955,                0.94091,                0.88984,                0.68032,                 0.8582,                0.92336,                0.85657,                0.63272,               0.025771,              0.0097828,               0.023403,              0.0023432,               0.004192,               0.004192,               0.004192
                    178,               0.027443,               0.010867,               0.032826,              0.0024515,                0.86232,                0.92919,                 0.8908,                0.65108,                0.81972,                0.92982,                0.85428,                0.61196,               0.024196,              0.0098278,               0.023399,               0.002243,               0.004159,               0.004159,               0.004159
                    179,               0.024771,               0.011336,               0.024386,              0.0031082,                0.83969,                0.94584,                0.88874,                0.64721,                0.83969,                0.94584,                0.87409,                0.62499,               0.024817,              0.0096074,               0.023533,              0.0021372,               0.004126,               0.004126,               0.004126
                    180,               0.027939,               0.010163,               0.028326,              0.0025838,                0.87494,                0.92982,                0.87534,                0.67664,                0.83136,                0.89474,                0.80238,                0.62303,               0.022093,              0.0097418,               0.022663,              0.0021887,               0.004093,               0.004093,               0.004093
                    181,               0.022975,               0.010808,               0.027533,              0.0034892,                0.87494,                0.92982,                0.87534,                0.67664,                0.83136,                0.89474,                0.80238,                0.62303,               0.022093,              0.0097418,               0.022663,              0.0021887,                0.00406,                0.00406,                0.00406
                    182,               0.022334,              0.0099237,               0.025754,              0.0031275,                0.85503,                0.92982,                0.86888,                0.66029,                0.84364,                 0.8902,                0.81296,                0.63157,               0.024081,               0.011311,               0.023022,              0.0033714,               0.004027,               0.004027,               0.004027
                    183,               0.022743,               0.010182,               0.026392,              0.0027797,                0.88613,                0.92644,                0.87477,                0.66041,                0.81841,                0.87457,                0.79728,                 0.6116,               0.022922,               0.010842,               0.022858,              0.0031363,               0.003994,               0.003994,               0.003994
                    184,               0.025865,               0.010931,               0.027498,              0.0027054,                   0.87,                0.94328,                0.88257,                0.68456,                0.84884,                0.92573,                0.84711,                0.64026,               0.024141,               0.010341,               0.023369,              0.0027695,               0.003961,               0.003961,               0.003961
                    185,               0.025328,              0.0097133,               0.028111,               0.002809,                0.87059,                0.94124,                0.89072,                0.66925,                0.82788,                0.90643,                0.82762,                0.58743,               0.024792,               0.010147,               0.023449,              0.0028313,               0.003928,               0.003928,               0.003928
                    186,               0.024957,               0.010549,               0.027706,              0.0027761,                 0.8743,                0.94737,                 0.8847,                0.68689,                0.85801,                0.90949,                0.83006,                0.65306,               0.021809,              0.0094824,               0.022617,              0.0021074,               0.003895,               0.003895,               0.003895
                    187,               0.026107,               0.010069,               0.029919,                0.00252,                0.85637,                0.94737,                 0.8842,                0.64358,                0.81755,                0.91228,                0.80725,                0.56003,               0.026285,              0.0093835,                0.02346,              0.0019904,               0.003862,               0.003862,               0.003862
                    188,               0.026501,               0.010094,               0.027841,              0.0029038,                 0.8722,                0.94737,                0.89355,                0.68464,                 0.8614,                 0.9077,                0.83676,                 0.6672,               0.021658,              0.0094294,               0.022171,              0.0019787,               0.003829,               0.003829,               0.003829
                    189,               0.024101,                0.01009,               0.029497,              0.0027574,                 0.8722,                0.94737,                0.89355,                0.68464,                 0.8614,                 0.9077,                0.83676,                 0.6672,               0.021658,              0.0094294,               0.022171,              0.0019787,               0.003796,               0.003796,               0.003796
                    190,               0.020039,               0.010097,               0.023886,              0.0023101,                 0.8725,                0.94737,                0.89831,                0.70365,                0.86157,                0.90731,                0.84314,                 0.6617,               0.020425,              0.0095679,               0.022072,              0.0020104,               0.003763,               0.003763,               0.003763
                    191,               0.023443,               0.011893,               0.026143,              0.0028815,                0.85971,                0.94737,                0.89821,                0.70844,                0.84933,                0.89474,                0.84194,                 0.6181,               0.022937,              0.0094225,               0.022583,              0.0019629,                0.00373,                0.00373,                0.00373
                    192,               0.024181,               0.010932,               0.025195,              0.0026375,                0.88773,                0.92955,                0.89831,                0.68593,                0.85376,                0.89474,                0.84821,                0.65723,               0.021746,              0.0094897,               0.022427,              0.0019864,               0.003697,               0.003697,               0.003697
                    193,               0.025211,                0.01046,               0.025775,              0.0022601,                0.88576,                0.91228,                 0.8866,                0.65436,                0.79822,                0.87713,                0.78446,                0.57394,               0.025019,              0.0094517,               0.023235,              0.0019904,               0.003664,               0.003664,               0.003664
                    194,               0.026213,               0.011318,               0.025359,              0.0024042,                 0.8784,                0.94737,                 0.9026,                0.69606,                0.86037,                0.89474,                0.84452,                0.66787,               0.021074,               0.009612,               0.022648,              0.0020247,               0.003631,               0.003631,               0.003631
                    195,               0.023819,               0.010857,                 0.0266,              0.0023824,                0.88592,                0.91228,                0.88411,                0.67486,                0.81543,                0.89474,                0.80994,                0.58886,               0.024912,              0.0094827,               0.023193,              0.0019421,               0.003598,               0.003598,               0.003598
                    196,                0.02749,              0.0099567,               0.030229,              0.0028185,                 0.8842,                0.91228,                0.86253,                0.68963,                0.86053,                0.89474,                0.82248,                0.64176,               0.019317,              0.0097265,               0.022175,              0.0019303,               0.003565,               0.003565,               0.003565
                    197,                0.02108,               0.010479,               0.027454,              0.0020738,                 0.8842,                0.91228,                0.86253,                0.68963,                0.86053,                0.89474,                0.82248,                0.64176,               0.019317,              0.0097265,               0.022175,              0.0019303,               0.003532,               0.003532,               0.003532
                    198,               0.020283,                0.01092,               0.026087,              0.0028485,                0.88422,                0.91228,                0.86515,                0.68418,                0.81304,                0.89474,                0.80134,                 0.5935,               0.018911,              0.0098265,               0.022339,               0.001914,               0.003499,               0.003499,               0.003499
                    199,               0.019364,               0.010287,               0.024321,              0.0023342,                0.88227,                0.91228,                0.86382,                0.69119,                0.81411,                0.89474,                0.80138,                0.58526,               0.019711,              0.0098669,               0.022793,              0.0019369,               0.003466,               0.003466,               0.003466
                    200,               0.023291,               0.010842,               0.027902,              0.0025969,                0.88185,                0.91228,                 0.8546,                0.66287,                0.85819,                0.89474,                0.82407,                0.62804,               0.022176,               0.010042,               0.023239,              0.0019137,               0.003433,               0.003433,               0.003433
                    201,               0.022029,              0.0093501,               0.024224,              0.0022347,                0.88043,                0.91228,                0.86565,                 0.6947,                0.83448,                0.91228,                 0.8283,                 0.5709,               0.021189,              0.0098138,               0.023083,              0.0017558,                 0.0034,                 0.0034,                 0.0034
                    202,               0.022095,               0.010374,               0.026763,               0.002154,                0.88138,                0.92542,                0.86876,                0.68649,                0.85872,                0.90797,                0.84265,                0.63988,               0.019981,               0.010167,               0.023071,              0.0019137,               0.003367,               0.003367,               0.003367
                    203,               0.022726,               0.012085,               0.025832,              0.0026874,                0.84756,                0.92682,                0.87624,                  0.706,                0.83107,                0.85644,                0.77838,                0.56602,               0.019617,               0.013448,               0.022717,              0.0031065,               0.003334,               0.003334,               0.003334
                    204,               0.018688,               0.011142,               0.021392,              0.0027684,                0.87915,                0.92632,                0.89066,                0.67878,                0.85891,                 0.8917,                0.82502,                0.65687,               0.024575,               0.015164,               0.022942,              0.0035162,               0.003301,               0.003301,               0.003301
                    205,               0.026932,               0.010954,               0.030081,              0.0020936,                0.87915,                0.92632,                0.89066,                0.67878,                0.85891,                 0.8917,                0.82502,                0.65687,               0.024575,               0.015164,               0.022942,              0.0035162,               0.003268,               0.003268,               0.003268
                    206,               0.022811,              0.0095908,               0.022719,              0.0021774,                0.87619,                0.89855,                0.85616,                0.67185,                0.85272,                0.88101,                0.80737,                0.60685,                0.02353,               0.016532,               0.022774,              0.0038166,               0.003235,               0.003235,               0.003235
                    207,               0.022629,               0.010793,               0.025012,              0.0022647,                0.87918,                0.92982,                0.87752,                0.70729,                0.81135,                0.87719,                0.77564,                0.55432,               0.021244,               0.014663,               0.022686,              0.0032541,               0.003202,               0.003202,               0.003202
                    208,               0.022755,               0.010047,               0.024795,               0.002152,                 0.8806,                 0.9103,                0.88269,                 0.7186,                0.85647,                0.89293,                0.82162,                 0.6047,               0.021295,               0.013665,                0.02298,              0.0030344,               0.003169,               0.003169,               0.003169
                    209,               0.022578,               0.010652,               0.027976,               0.002055,                0.87947,                0.91022,                0.86042,                0.67393,                0.78319,                0.84068,                0.73157,                0.53808,               0.022434,               0.012066,               0.022789,              0.0022648,               0.003136,               0.003136,               0.003136
                    210,               0.022103,               0.011243,               0.027045,              0.0020508,                0.87644,                0.92695,                0.86173,                0.72925,                0.85388,                0.90984,                  0.822,                0.60554,               0.018866,               0.011537,               0.022076,              0.0019944,               0.003103,               0.003103,               0.003103
                    211,               0.021186,               0.010782,               0.029515,              0.0021411,                0.87483,                0.92641,                0.86144,                 0.6799,                0.80712,                0.87418,                0.76127,                0.53573,               0.022882,                0.01144,               0.022686,              0.0020522,                0.00307,                0.00307,                0.00307
                    212,               0.023385,               0.010722,               0.034887,              0.0026385,                 0.8744,                0.92591,                0.85753,                0.70416,                0.82876,                0.89163,                0.78201,                0.56415,               0.018519,               0.011501,               0.021702,              0.0021011,               0.003037,               0.003037,               0.003037
                    213,               0.020943,               0.011494,                0.02535,              0.0032158,                 0.8744,                0.92591,                0.85753,                0.70416,                0.82876,                0.89163,                0.78201,                0.56415,               0.018519,               0.011501,               0.021702,              0.0021011,               0.003004,               0.003004,               0.003004
                    214,               0.018862,              0.0097907,               0.023931,              0.0021685,                0.87536,                 0.9223,                0.85691,                0.70149,                0.85169,                 0.9056,                0.81676,                0.57442,               0.018761,               0.011737,               0.021759,              0.0022642,               0.002971,               0.002971,               0.002971
                    215,               0.020243,               0.010211,               0.027989,              0.0021498,                0.87503,                0.92569,                0.86856,                0.69416,                0.82941,                0.89135,                0.79369,                0.55274,               0.020096,               0.011509,               0.021965,              0.0022259,               0.002938,               0.002938,               0.002938
                    216,               0.022591,               0.010244,               0.022544,              0.0030077,                0.87451,                0.92569,                0.86581,                0.71099,                0.82895,                0.89113,                0.78774,                 0.5826,               0.019365,               0.011641,               0.021675,               0.002449,               0.002905,               0.002905,               0.002905
                    217,               0.022158,               0.011431,               0.029028,              0.0024113,                0.87606,                0.92673,                0.86354,                0.67572,                0.80839,                0.87442,                0.77041,                0.52862,               0.022479,               0.011144,               0.022713,              0.0022699,               0.002872,               0.002872,               0.002872
                    218,                 0.0215,               0.011198,                0.02517,              0.0024179,                0.87893,                0.92679,                0.87165,                0.71657,                0.85639,                0.90932,                0.83511,                0.59709,               0.017916,               0.010568,               0.022175,              0.0021495,               0.002839,               0.002839,               0.002839
                    219,               0.018943,               0.010901,               0.023052,               0.002172,                0.87952,                0.92708,                0.87298,                0.66578,                0.83442,                0.89242,                0.80466,                0.55465,               0.024612,               0.010337,               0.023628,               0.001981,               0.002806,               0.002806,               0.002806
                    220,               0.027122,               0.010717,               0.023718,               0.002614,                0.88112,                0.92617,                0.86746,                0.68607,                0.85849,                0.90882,                0.83027,                0.65238,               0.019222,               0.010223,               0.022453,              0.0019821,               0.002773,               0.002773,               0.002773
                    221,               0.020115,               0.010819,               0.025218,                0.00175,                0.88112,                0.92617,                0.86746,                0.68607,                0.85849,                0.90882,                0.83027,                0.65238,               0.019222,               0.010223,               0.022453,              0.0019821,                0.00274,                0.00274,                0.00274
                    222,               0.019718,               0.010127,               0.025274,              0.0026025,                0.88159,                 0.9258,                0.85945,                0.67449,                0.85893,                0.90846,                 0.8224,                0.64035,               0.020353,               0.010122,               0.022629,              0.0019415,               0.002707,               0.002707,               0.002707
                    223,               0.019301,               0.010105,               0.023581,              0.0019918,                0.88088,                0.91228,                0.86242,                0.70744,                 0.8342,                0.91228,                0.82418,                0.63467,               0.019441,              0.0099854,               0.022327,              0.0018328,               0.002674,               0.002674,               0.002674
